1.0,5rk1/3R1pbp/p5p1/1prN2N1/2q5/5Q1P/5PP1/3R2K1 b - - 4 37
-1.0,rn2kbnr/1bqp1ppp/p3p3/1pp5/4P3/2NP1NP1/PPP2PBP/R1BQK2R w KQkq - 1 7
-1.0,rn2kbnr/1bqp1ppp/p3p3/1pp5/4P3/2NP1NP1/PPP2PBP/R1BQ1RK1 b kq - 2 7
-1.0,2r1kb1r/3n1ppp/p3pn2/1pp1N3/5B2/2NP1KP1/PPP2P1P/R3R3 w k - 3 15
-1.0,1r6/4bkpp/p1r1pp2/2p5/PpR3P1/1P1P4/2PB1PKP/4R3 b - - 0 29
-1.0,3r4/4b3/p3p1kp/2pr1pp1/PpR2PP1/1P1PB2P/2P1K3/5R2 w - - 2 44
-1.0,8/2B2k2/p2b4/6p1/PpR2p2/1P5R/2Pr2r1/5K2 b - - 1 58
-1.0,8/8/p2R4/6p1/PpP5/1P3pk1/4rr2/5K1R w - - 8 67
1.0,r1bqk2r/1ppp1ppp/p2b1n2/n3p3/8/NP2P3/PBPPBPPP/R2QK1NR w KQkq - 0 7
1.0,r1bqk2r/1ppp1ppp/p2b1n2/n3p3/2P5/NP2P3/PB1PBPPP/R2QK1NR b KQkq - 0 7
1.0,r1bqrbk1/1ppn1ppp/p7/3P2P1/1n2pP2/1P2P3/PBNPBN1P/R2QK2R w KQ - 1 15
1.0,3r2k1/1pp1bpPp/p2rq3/6P1/4pP2/PP2P3/1Q1P1N1R/3RK3 b - - 1 29
1.0,8/6k1/p2N4/1pp2PP1/8/bP2P3/3PK3/8 w - - 3 44
1.0,4N3/6k1/p7/1pp2PP1/8/bP2P3/3PK3/8 b - - 4 44
0.0,r1bqkb1r/pp1n1ppp/2n1p3/2PpP3/8/2N2N2/PPP2PPP/R1BQKB1R w KQkq - 1 7
0.0,r1bqkb1r/pp1n1ppp/2n1p3/2PpP3/5B2/2N2N2/PPP2PPP/R2QKB1R b KQkq - 2 7
0.0,r1bq1rk1/4bppp/4p3/p1npP1B1/1p1Q3P/8/PPP1NPP1/2KR1B1R w - - 0 15
0.0,r5k1/3n1ppp/4p3/2rpP2N/1p3P1P/pP2R1PR/P1P5/1K6 b - - 0 29
0.0,5k2/6pp/4p3/4P3/5NPP/K5r1/P7/8 w - - 2 44
0.0,8/4k1pp/4p3/4P1P1/5NrP/8/PK6/8 w - - 1 46
1.0,r1bqkb1r/1p2nppp/p1n1p3/2pp4/4P3/2P2N2/PP1PBPPP/RNBQ1RK1 w kq - 0 7
1.0,r1bqkb1r/1p2nppp/p1n1p3/2pP4/8/2P2N2/PP1PBPPP/RNBQ1RK1 b kq - 0 7
1.0,r1b2rk1/2q1nppp/p1p1p3/4b3/2P1N3/7P/PP2BPP1/R1BQ1RK1 w - - 3 15
1.0,1rb2r1k/2q5/p4b1p/2p1p1p1/2P1Pp2/1P1N3P/P1Q2BP1/1R3RK1 b - - 1 29
1.0,6rk/8/1B4rp/P3p3/1qP1Ppb1/1P4b1/1R4P1/5RKQ w - - 7 44
1.0,3r4/7k/6rp/P3p3/2P1Ppb1/1P1q2b1/1R3BP1/2R3KQ w - - 15 48
1.0,r1bqk1nr/pppn1pbp/6p1/4p3/2P5/P1N2N2/1P2PPPP/R1BQKB1R w KQkq - 0 7
1.0,r1bqk1nr/pppn1pbp/6p1/4p3/2P1P3/P1N2N2/1P3PPP/R1BQKB1R b KQkq - 0 7
1.0,r3rnk1/pp2qpbp/2p2np1/2P1p3/1PB1P3/P4b2/1BQ1NPPP/3RK2R w K - 0 15
1.0,3r2k1/5p1p/2p2bp1/ppP1q2n/1P1pP1B1/P2Q1P2/4NP1P/4K2R b - - 1 29
1.0,r7/5pk1/2p3p1/1pP1b2p/1P1pP3/3Q1P2/5PBq/3R1K2 w - - 2 37
1.0,r1bqk2r/1pp2ppp/p1pb1n2/4p3/8/NP2P3/PBPP1PPP/R2QK1NR w KQkq - 0 7
1.0,r1bqk2r/1pp2ppp/p1pb1n2/4p3/2N5/1P2P3/PBPP1PPP/R2QK1NR b KQkq - 1 7
1.0,r3k3/1p2qpp1/p1p1bn2/2Pp3r/3Pp2p/1P2P2P/PB1QNPP1/R3K2R w KQq - 1 15
1.0,R1k5/1p1b1p2/5q2/1pPp1r1n/3Pp2p/1KN1P2P/1B2QPr1/7R b - - 3 29
1.0,R7/1pkb1p2/8/2Pp4/3Pp2p/4Pr1P/NK1R1P2/5r2 w - - 10 44
1.0,8/1p2k3/5p2/2PR4/3Ppr2/2K5/8/8 b - - 1 58
1.0,5R2/3r4/8/8/3kp3/8/4K3/8 b - - 1 70
1.0,r2qkbnr/1b1p1ppp/p1n1p3/1pp5/4P3/2NP1NP1/PPP2PBP/R1BQK2R w KQkq - 1 7
1.0,r2qkbnr/1b1p1ppp/p1n1p3/1pp5/4P3/2NP1NP1/PPP2PBP/R1BQ1RK1 b kq - 2 7
1.0,r4rk1/1bqnbppp/p1n1p3/2ppP3/Pp3P2/3PB1PP/1PPNN1B1/R2Q1RK1 w - - 1 15
1.0,3r2k1/4bppp/2q1p3/p1p1P3/1nP2P2/Q3BRPP/3NK3/2Nn4 b - - 4 29
1.0,3r2k1/4bppp/2q1p3/Q1p1P3/2P2P2/4nRPP/2nNK3/2N5 w - - 0 31
1.0,r1bqkb1r/ppp3pp/2n2n2/3p1P2/3p4/2N2N2/PPP2PPP/R1BQKB1R w KQkq - 0 7
1.0,r1bqkb1r/ppp3pp/2n2n2/3p1P2/3N4/2N5/PPP2PPP/R1BQKB1R b KQkq - 0 7
1.0,r2qk2r/pp4pp/2p2b2/3p4/8/2NQ4/PP3PPP/2R2RK1 w kq - 0 15
1.0,8/pp3k2/2p3p1/3p4/8/3N2P1/1b3P1P/5K2 b - - 0 29
1.0,8/8/8/1ppp1p1P/p2k4/6b1/1NK5/8 w - - 0 41
1.0,rnbqk2r/pp3ppp/2p5/3pP3/1b2n3/2N3P1/PPP2PBP/R1BQK1NR w KQkq - 0 7
1.0,rnbqk2r/pp3ppp/2p5/3pP3/1b2B3/2N3P1/PPP2P1P/R1BQK1NR b KQkq - 0 7
1.0,r2k3r/pp3ppp/2pB4/3bP3/2n1pP2/2P3P1/P1P1N2P/2KR3R w - - 7 15
1.0,3r4/3k1p2/6p1/R3P2p/P4P2/1NP3PP/1KP5/5r2 b - - 0 29
1.0,3r1k2/R4p2/3N2p1/4P2p/P4P2/2P1r1PP/1KP5/8 b - - 8 33
1.0,rnb1k1nr/pp1pppbp/6p1/q7/4P3/2P1BN2/PP3PPP/RN1QKB1R w KQkq - 2 7
1.0,rnb1k1nr/pp1pppbp/6p1/q7/4P3/2P1BN2/PP1N1PPP/R2QKB1R b KQkq - 3 7
1.0,2rrb1k1/pp2ppbp/2np1np1/q5N1/4P3/1BP1B2P/PP1NQPP1/R3R1K1 w - - 8 15
1.0,4Nk2/p4p1p/6p1/2p1b3/B4n2/2P4P/PP4P1/4N1K1 b - - 2 29
1.0,8/p4p1p/6p1/1Bpk4/2N5/2bN3P/P4KP1/8 b - - 7 35
0.0,r2qkbnr/1p1bpppp/p7/2p5/4P3/5N2/PPP2PPP/RNBQK2R w KQkq - 0 7
0.0,r2qkbnr/1p1bpppp/p7/2p5/4P3/5N2/PPP2PPP/RNBQ1RK1 b kq - 1 7
0.0,r3kb1r/2q2ppp/pp2p3/2p1n2b/P3P3/1N2BN1P/1PP1QPP1/R2R2K1 w kq - 1 15
0.0,8/1r2bkpp/4pp2/1p6/2p1PB2/2P2P1P/1P1NbKP1/R7 b - - 1 29
0.0,R7/4bkpp/4pp2/8/2p1P3/2PbBP1P/1r1N1KP1/8 w - - 9 37
1.0,r1bqkb1r/1p2nppp/p1npp3/2p5/4P3/2N2NP1/PPPP1PBP/R1BQ1RK1 w kq - 0 7
1.0,r1bqkb1r/1p2nppp/p1npp3/2p5/4P3/5NP1/PPPPNPBP/R1BQ1RK1 b kq - 1 7
1.0,2nq1rk1/r2bbppp/p1npp3/1p6/3NP3/BPPQ1NP1/P4PBP/R2R2K1 w - - 7 15
1.0,2n3k1/1B1b1ppp/4p3/ppB1p3/8/1PP3P1/P4P1P/6K1 b - - 1 23
-1.0,r1bqkb1r/ppp2ppp/2n2n2/3p4/3Pp3/1P2P3/PBPN1PPP/RN1QKB1R w KQkq - 0 7
-1.0,r1bqkb1r/ppp2ppp/2n2n2/3p4/2PPp3/1P2P3/PB1N1PPP/RN1QKB1R b KQkq - 0 7
-1.0,2rq1rk1/ppp1nppp/5n2/3b4/3Pp3/PP2P2P/1BQN1PP1/2R1KB1R w K - 2 15
-1.0,2r1r1k1/pp3p1p/2p4q/3bB1pn/PP1Pp2n/2N1P2P/4BPP1/1R1QK2R b K - 4 29
-1.0,3rr1k1/pp3q1p/4n3/2Rp1p2/PP1P1Bp1/1Q2Pp1P/5P2/2R2BK1 w - - 8 44
-1.0,2R5/p6p/5rqk/5p2/PP1P1P2/5Q1p/5P2/5B1K b - - 0 55
0.0,rnbqk2r/pp1n1ppp/4p3/2bpP3/8/2N2N2/PPP2PPP/R1BQKB1R w KQkq - 0 7
0.0,rnbqk2r/pp1n1ppp/4p3/2bpP3/8/2NB1N2/PPP2PPP/R1BQK2R b KQkq - 1 7
0.0,r1bq1rk1/pp2n1pp/4pp2/2BpP3/Q7/2PP1N2/P4PPP/R4RK1 w - - 0 15
0.0,r5k1/1pr5/1Rb1p2p/p1PpPpPq/P2P3P/4Q1P1/8/R3N1K1 b - - 0 28
0.0,r1bqk2r/1pp2ppp/p1np1n2/2b1p3/4P3/2N3P1/PPPPNPBP/R1BQ1RK1 w kq - 0 7
0.0,r1bqk2r/1pp2ppp/p1np1n2/2b1p3/4P3/2N3PP/PPPPNPB1/R1BQ1RK1 b kq - 0 7
0.0,r2qk2r/bpp2p1n/p2pb1p1/4p3/3PP1Pp/2P1N2P/PP3PB1/R1BQ1RK1 w kq - 1 15
0.0,r2r4/bp1bqk2/p2p4/P2Ppp2/5pPp/1PP2P1P/2NQ3K/1R2RB2 b - - 0 29
0.0,6r1/1Q1bqk2/p7/P4p2/1PP1PpPp/3B3P/2N2b1K/1R6 b - - 0 38
1.0,r1bqkbnr/pp3p1p/2np2p1/2p5/3p4/1P2PN2/PBP2PPP/RN1QKB1R w KQkq - 0 7
1.0,r1bqkbnr/pp3p1p/2np2p1/2p5/3P4/1P3N2/PBP2PPP/RN1QKB1R b KQkq - 0 7
1.0,r1bq1rk1/pp2npbp/2np2p1/2p5/3P4/1PP2N2/PB1Q1PPP/RN2KB1R w KQ - 3 10
0.0,r1bq1rk1/ppp1ppbp/2np1np1/8/3PP3/2N2N2/PPP1BPPP/R1BQ1RK1 w - - 6 7
0.0,r1bq1rk1/ppp1ppbp/2np1np1/3P4/4P3/2N2N2/PPP1BPPP/R1BQ1RK1 b - - 0 7
0.0,1rb1r1k1/p1qnppb1/2pp1npp/6N1/4P3/1PN1B2P/P1PQBPP1/3R1RK1 w - - 0 15
0.0,1r2r1k1/4ppb1/2pp2pp/1p5n/4P1P1/1P1Q1N1P/q1PB1P2/3RR1K1 b - - 1 26
1.0,r1bqk2r/pp1nppbp/2pp1np1/8/2PPP3/2N1BP2/PP4PP/R2QKBNR w KQkq - 1 7
1.0,r1bqk2r/pp1nppbp/2pp1np1/8/2PPP3/2N1BP2/PP1Q2PP/R3KBNR b KQkq - 2 7
1.0,2kr3r/1bqn1pb1/pp1p1np1/2pPp2p/2P1P1PP/P1N1BP2/1P1QBN2/R3K2R w KQ - 1 15
1.0,1r5r/kb1q1pbn/p2p2p1/Q1NPp1Pp/2P1P2P/P3BP2/1P3N2/1K4RR b - - 0 28
0.0,r1bqk2r/pp2ppbp/2np1np1/2p5/2P1P3/2N3P1/PP1PNPBP/R1BQK2R w KQkq - 0 7
0.0,r1bqk2r/pp2ppbp/2np1np1/2p5/2P1P3/2NP2P1/PP2NPBP/R1BQK2R b KQkq - 0 7
0.0,r2q1rk1/1p1b1pbp/2np2p1/p1p1p3/2PnPP2/PPNPB1PP/4N1B1/1R1Q1RK1 w - - 0 15
0.0,1r1q1r1k/1p1b1pbp/2np2p1/p1p1p3/P1PnPP2/1PNPB1PP/3QN1BK/1R3R2 b - - 2 17
1.0,rn1qkb1r/pp3ppp/2p1pn2/3pN2b/3P4/6P1/PPP1PPBP/RNBQ1RK1 w kq - 0 7
1.0,rn1qkb1r/pp3ppp/2p1pn2/3pN2b/3P4/2N3P1/PPP1PPBP/R1BQ1RK1 b kq - 1 7
1.0,r4rk1/p3bppp/2q1pnb1/1ppp4/3P2P1/2N1PPB1/PPP3BP/R2Q1RK1 w - - 0 15
1.0,r4bk1/5ppp/8/3p4/3N1PP1/3bP3/1P5P/2R1B1K1 b - - 3 29
1.0,1Rb2k2/6p1/2r5/3p2N1/5P2/4P3/1P3K2/8 w - - 0 44
1.0,3R4/5kp1/8/4NK2/8/4r3/1P6/8 b - - 1 58
1.0,3k4/6R1/4K3/1P2N3/8/8/4r3/8 b - - 0 66
0.0,r1bq1rk1/pppnppbp/3p1np1/8/2PPP3/2N2N1P/PP3PP1/R1BQKB1R w KQ - 1 7
0.0,r1bq1rk1/pppnppbp/3p1np1/8/2PPP3/2N1BN1P/PP3PP1/R2QKB1R b KQ - 2 7
0.0,r1bqr1k1/ppp3bp/3pn1p1/2n2p2/2PNP3/2N2PPP/PP3BB1/R2QK2R w KQ - 0 15
0.0,4r1k1/pp4bp/2p3p1/3b2N1/7P/1P2q1P1/P1Q2RBK/8 b - - 0 29
0.0,8/1p4kp/6p1/3p4/3R3P/1Pr5/P4K2/8 w - - 1 44
0.0,8/1p4kp/6p1/3R4/7P/1P4K1/P1r5/8 b - - 2 45
-1.0,rnbqk2r/pp2bppp/3ppn2/6B1/3NP3/2N5/PPP2PPP/R2QKB1R w KQkq - 2 7
-1.0,rnbqk2r/pp2bppp/3ppn2/6B1/3NPP2/2N5/PPP3PP/R2QKB1R b KQkq - 0 7
-1.0,r1b2rk1/1p2bpp1/pq1pp2p/n7/P3PP2/1NN5/1PP1B1PP/R2Q1RK1 w - - 6 15
-1.0,2r3R1/1p1bkp2/p2ppb2/8/Pn2PP1p/2NB4/1PP1NK1P/3R4 b - - 0 29
-1.0,8/1p6/p1k2p2/3NpPb1/P3K2p/1P5P/2P5/8 w - - 2 44
-1.0,8/1p6/p1k2p2/4pPb1/P3K2p/1PN4P/2P5/8 b - - 7 46
1.0,rn1qk1nr/pp2ppbp/2p3p1/3pP3/3P4/2N2b1P/PPP2PP1/R1BQKB1R w KQkq - 0 7
1.0,rn1qk1nr/pp2ppbp/2p3p1/3pP3/3P4/2N2Q1P/PPP2PP1/R1B1KB1R b KQkq - 0 7
1.0,r3k2r/1p1nnp2/2p1p1p1/p2pb2p/Pq1P2P1/2NQ3P/1PPB1PB1/2KR3R w kq - 0 15
1.0,r3k2r/1p2np2/2p1p1p1/p2pn2p/Pq4P1/2NQ3P/1PPB1PB1/2KR3R w kq - 0 16
0.0,r1bqkb1r/pp3ppp/2np1n2/1N2p3/4P3/2N5/PPP2PPP/R1BQKB1R w KQkq - 0 7
0.0,r1bqkb1r/pp3ppp/2np1n2/1N2p1B1/4P3/2N5/PPP2PPP/R2QKB1R b KQkq - 1 7
0.0,r2q1rk1/4np1p/p2p4/1p2pb2/8/N1P5/PP2BPPP/R2QK2R w KQ - 1 15
0.0,2r2r2/6kp/8/pp1pppP1/5n1P/P1P2R2/1PNK1P2/6R1 b - - 2 29
0.0,8/R1r4p/2r3k1/3pppP1/5n1P/2P2R2/3K1P2/3N4 w - - 13 42
-1.0,rn1qkb1r/pb1p1ppp/1p2pn2/8/3PP3/3B1N2/PP3PPP/RNBQK2R w KQkq - 1 7
-1.0,rn1qkb1r/pb1p1ppp/1p2pn2/8/3PP3/3B1N2/PP2QPPP/RNB1K2R b KQkq - 2 7
-1.0,2rq1rk1/pb1p1pp1/1pn1p2p/6n1/3PP3/2N5/PP1BQPPP/1BRR2K1 w - - 0 15
-1.0,2r3k1/p7/1pbq2pp/5p2/5P2/P1N3P1/1P3Q1P/1B4K1 b - - 0 29
-1.0,3r4/p7/bp4pk/5p1p/5P2/PBQ2NP1/1P2qK1P/8 w - - 16 41
0.0,rnbq1rk1/pp3ppp/2pbpn2/3p4/1PP5/P3PN2/1B1P1PPP/RN1QKB1R w KQ - 2 7
0.0,rnbq1rk1/pp3ppp/2pbpn2/3p4/1PP5/P1N1PN2/1B1P1PPP/R2QKB1R b KQ - 3 7
0.0,r2qr1k1/1p1n1pp1/p1pb1np1/3p4/1P4P1/P1N1PN1P/1BQP1P2/R3K2R w KQ - 0 15
0.0,4r1k1/6p1/2p5/1pnp4/3P2R1/4P3/2Q2q2/rNK4R b - - 2 29
0.0,6k1/6p1/2p5/1p1p4/3P4/1r1KP3/8/6R1 w - - 3 44
0.0,8/5k2/2p2r2/1pKp2p1/3P4/4P3/8/R7 w - - 0 49
-1.0,r1bqk2r/pppn1ppp/3b1n2/4p3/1PB5/P3P3/1B1P1PPP/RN1QK1NR w KQkq - 1 7
-1.0,r1bqk2r/pppn1ppp/3b1n2/4p3/1PB5/P3P3/1B1PNPPP/RN1QK2R b KQkq - 2 7
-1.0,4rrk1/ppp2ppp/1n1bb3/4p1q1/1P1P4/PB2n1N1/1BQ2PPP/RN3RK1 w - - 0 15
-1.0,4r1k1/ppp1r2p/2bn2p1/8/1P2p3/P3R1N1/3N2PP/5RK1 b - - 1 29
-1.0,8/ppp4p/4k3/1bR2p2/1P2p2P/P5P1/4r3/6K1 w - - 2 44
-1.0,8/p1R5/1p2k3/8/1P4PP/P4p2/4p3/4K1r1 w - - 2 51
0.0,r1bqkb1r/pp3ppp/2nppn2/8/3NP3/2N5/PPP1BPPP/R1BQK2R w KQkq - 0 7
0.0,r1bqkb1r/pp3ppp/2nppn2/8/3NP3/2N1B3/PPP1BPPP/R2QK2R b KQkq - 1 7
0.0,rq3rk1/1p1bbp1p/p1np4/4pp2/4P3/N1N5/PPP1BPPP/R2Q1R1K w - - 0 15
0.0,1q3r1k/6rp/p5b1/1p1N2b1/4p1B1/N1Q2P2/PPP4P/R4R1K b - - 0 29
0.0,1q4rk/5br1/p6R/1p1N3p/7b/N1Q2p1B/PPP4P/6RK b - - 7 34
-1.0,rnbq1rk1/pp2ppbp/2p2np1/3p4/2PP4/1PN1PN2/P4PPP/R1BQKB1R w KQ - 0 7
-1.0,rnbq1rk1/pp2ppbp/2p2np1/3p4/2PP4/1PN1PN2/PB3PPP/R2QKB1R b KQ - 1 7
-1.0,r4rk1/pp1nqpbp/4pnp1/3p4/1PP2P2/P1N1P2P/1BQ2P2/R3KB1R w KQ - 1 15
-1.0,2r3k1/4qp2/p2np1p1/1p1n3p/1P1N1P1b/PQ2PP2/1BB1K3/6R1 b - - 1 29
-1.0,8/5pk1/p2R4/1p4Qp/1P6/P3PP2/1bN1K3/7q b - - 4 37
0.0,rnbqk2r/pp2ppbp/3p1np1/8/3NP3/2N1B3/PPP2PPP/R2QKB1R w KQkq - 2 7
0.0,rnbqk2r/pp2ppbp/3p1np1/8/3NP3/2N1BP2/PPP3PP/R2QKB1R b KQkq - 0 7
0.0,r1bq1rn1/1p2ppk1/p2p2p1/3N3p/3NPPnP/8/PPPQB1P1/R3K2R w KQ - 1 15
0.0,2r2n2/1pqb2k1/p3prp1/4R2p/3N3P/3BQ3/PPP3P1/1K2R3 b - - 7 29
0.0,8/6k1/p3pqn1/1p2R3/8/P5Q1/1PP2rP1/1K2R3 w - - 0 44
0.0,8/6R1/p4k2/1p3q2/8/P1Q5/1PP2rP1/1K2R3 b - - 4 47
0.0,rnb1kb1r/1p2pp1p/1qpp1np1/pP6/2P5/2N1P1P1/P2P1P1P/R1BQKBNR w KQkq - 0 7
0.0,rnb1kb1r/1p2pp1p/1qpp1np1/pP6/2P5/2N1P1P1/P2P1P1P/1RBQKBNR b Kkq - 1 7
0.0,r1bqnrk1/1p1n1pbp/1Pp3p1/p1Pp4/3Pp3/2N1P1P1/P2NBP1P/1RBQK2R w K - 2 15
0.0,r1bqnrk1/1p3p1p/1Pp3p1/p1Pp4/8/2b1PBP1/P2N3P/1RBQK2R w K - 0 18
0.0,r1bqk2r/pppnnpbp/3p2p1/3Pp3/2P1P3/2N2N2/PP3PPP/R1BQKB1R w KQkq - 1 7
0.0,r1bqk2r/pppnnpbp/3p2p1/3Pp3/2P1P3/2NB1N2/PP3PPP/R1BQK2R b KQkq - 2 7
0.0,r2q1r2/2pbnpbk/1p1p2pp/p1nPp3/2P1P3/2N1BP2/PPBQN2P/R3K2R w KQ - 0 15
0.0,rq3r2/2p1n2k/3p2pp/3PP3/p7/3N4/PPB3Q1/2K3nR b - - 0 29
0.0,8/2Q1rk2/8/5p2/p3q3/8/PP6/K5R1 w - - 1 44
0.0,2R3Q1/4rk2/8/8/p3qp2/8/PP6/K7 b - - 27 58
0.0,5R2/3kr3/8/8/p7/P4Q2/KP6/4q3 b - - 6 66
0.0,r1bqk2r/ppp1bppp/3p1n2/n3p3/2B1P3/2PP1N2/PP3PPP/RNBQ1RK1 w kq - 1 7
0.0,r1bqk2r/ppp1bppp/3p1n2/n3p3/2B1P3/2PP1N2/PP1N1PPP/R1BQ1RK1 b kq - 2 7
0.0,r1b1rbk1/p4pp1/1ppp1q1p/4p3/P3P3/2PPNN1P/1P3PP1/R2QR1K1 w - - 0 15
0.0,3r2k1/pb3pb1/1pp2qp1/4p2p/PPQ1P3/2P2NP1/3R1P1N/6K1 b - - 0 29
0.0,6k1/p2q1b2/1pp2p2/4p2p/PP2Pb1N/2P1N3/4QPK1/8 w - - 0 44
0.0,8/p4k2/1p2bp2/1P2q3/2P1PN1p/5P2/3Q4/7K b - - 1 58
0.0,8/p4k2/1p3q2/1P6/2PN2b1/7p/5Q2/7K w - - 2 73
0.0,8/p7/1pN2k2/1P6/2P5/5b1p/8/7K w - - 2 75
-1.0,r1bq1rk1/ppp1ppbp/2np1np1/8/3PP3/2P2N2/PP1NBPPP/R1BQK2R w KQ - 5 7
-1.0,r1bq1rk1/ppp1ppbp/2np1np1/8/3PP3/2P2N2/PP1NBPPP/R1BQ1RK1 b - - 6 7
-1.0,r2rq1k1/1bp2pbp/ppn2np1/4p3/P3P3/BPP2N2/2QN1PPP/R3RBK1 w - - 2 15
-1.0,3rqbk1/2r2p2/1pb3pp/p1N1p2n/P1B1P3/2P3PP/QB1N1P2/3RR1K1 b - - 0 29
-1.0,2rq4/5pk1/1R4pp/p3p2n/b3P3/2P3PP/QB1N1K2/8 w - - 1 37
0.0,rnbq1rk1/ppp1bppp/4pn2/8/2Pp4/1P3NP1/P2PPPBP/RNBQ1RK1 w - - 0 7
0.0,rnbq1rk1/ppp1bppp/4pn2/8/2Pp4/1P1P1NP1/P3PPBP/RNBQ1RK1 b - - 0 7
0.0,r2q1rk1/1pp2ppp/2n2b2/p1n2b2/2Pp1B2/PP1P1NP1/4RPBP/1N1QR1K1 w - - 8 15
0.0,4r1k1/2p2p1p/8/6b1/pPPp4/P4nP1/2b2PKP/1NQ5 w - - 0 29
0.0,rnbq1rk1/pp2bppp/4pn2/2pp4/2P5/1P3NP1/P2PPPBP/RNBQ1RK1 w - - 0 7
0.0,rnbq1rk1/pp2bppp/4pn2/2pp4/2P5/1P3NP1/PB1PPPBP/RN1Q1RK1 b - - 1 7
0.0,1r1q1rk1/pb3ppp/2n2b2/2pp4/4nN2/1P2PNP1/PB3PBP/R2Q1RK1 w - - 2 15
0.0,2r3k1/p2r1pp1/1q3n1p/1P1p4/3N1N2/Q3P1PB/5P1P/R5K1 b - - 3 26
1.0,rnbqk2r/pp3ppp/4pn2/2pp4/2PP4/P1P2P2/4P1PP/R1BQKBNR w KQkq - 0 7
1.0,rnbqk2r/pp3ppp/4pn2/2pP4/3P4/P1P2P2/4P1PP/R1BQKBNR b KQkq - 0 7
1.0,r1b2rk1/pp2nppp/2n5/q1P1p3/4P3/PQN1BP2/5KPP/R4B1R w - - 2 15
1.0,2b2r1k/4q1pp/1p3r2/p2Bp3/4P1P1/PQR2PKP/8/7R b - - 0 27
0.0,r1bqkb1r/pp3ppp/2np1n2/1N2p3/4P3/2N5/PPP2PPP/R1BQKB1R w KQkq - 0 7
0.0,r1bqkb1r/pp3ppp/2np1n2/1N2p1B1/4P3/2N5/PPP2PPP/R2QKB1R b KQkq - 1 7
0.0,r1bqkb1r/5ppp/p1np1n2/1p2p1B1/4P3/N1N5/PPP2PPP/R2QKB1R w KQkq - 0 9
0.0,rnb1k1nr/ppq2ppp/4p3/2ppP3/3P4/P1P5/2P2PPP/R1BQKBNR w KQkq - 1 7
0.0,rnb1k1nr/ppq2ppp/4p3/2ppP3/3P4/P1P2N2/2P2PPP/R1BQKB1R b KQkq - 2 7
0.0,r3r1k1/p1qb1ppp/1pn1p1n1/3pP1Q1/P1pP4/B1P2N2/2P1BPPP/R4RK1 w - - 2 15
0.0,r3r3/3b1pk1/p1n1p1pp/PpBpP2P/2pP1PPK/2P5/2P1B3/R6R b - - 3 29
0.0,6k1/3b1pr1/p1n1pK2/Pp1pP2B/1BpP1P2/2P5/2P5/7R w - - 5 40
0.0,r1bqkbnr/pp4pp/2n5/2p1pp2/2Pp2P1/P2P3P/1P2PPB1/RNBQK1NR w KQkq - 0 7
0.0,r1bqkbnr/pp4pp/2n5/2p1pP2/2Pp4/P2P3P/1P2PPB1/RNBQK1NR b KQkq - 0 7
0.0,r3k2r/p1qb2pp/2pb4/2p5/Q1PpP2N/P6P/1P2PP2/R1B1K2R w KQkq - 1 15
0.0,4r1k1/R4bpp/2p5/2P5/1P6/4p2P/1BK1R3/5r2 b - - 3 29
0.0,4r1k1/R4bpp/2p5/2P5/1P6/4p2P/1BK1Rr2/8 w - - 4 30
0.0,r1bqk2r/pp2bppp/2n1pn2/2pp4/2P5/1P3NP1/P2PPPBP/RNBQ1RK1 w kq - 1 7
0.0,r1bqk2r/pp2bppp/2n1pn2/2pp4/2P5/1P3NP1/PB1PPPBP/RN1Q1RK1 b kq - 2 7
0.0,1rb3k1/1p2bppp/p1n1pn2/2p5/2P5/N2rPNP1/PB1P1PBP/R4RK1 w - - 2 15
0.0,2r2k2/3n1p1p/pp1r4/3P2p1/2P5/3B1PP1/P1R2K1P/3R4 b - - 2 29
0.0,1k6/8/p7/2rP2R1/2p3P1/4K3/P1R4P/3r4 w - - 0 44
0.0,6Q1/7K/7P/p7/8/8/1k6/6r1 b - - 0 58
0.0,6K1/8/8/8/8/8/p7/k1Q5 b - - 1 65
0.0,rnbq1rk1/pp2ppbp/3p1np1/2p5/2P5/2N2NP1/PP1PPPBP/R1BQ1RK1 w - - 0 7
0.0,rnbq1rk1/pp2ppbp/3p1np1/2p5/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 b - - 0 7
0.0,1rbq1rk1/1p2ppbp/p2p2p1/3P4/3nP3/1P4PP/PB3PB1/R2Q1RK1 w - - 0 15
0.0,6k1/5p1p/3p2p1/1p1PP3/5P1Q/1r4P1/5qBK/6R1 b - - 0 29
0.0,6k1/4Qp1p/1q4p1/1p1PP3/8/3r2P1/6BK/5R2 b - - 4 32
0.0,r1bqk1nr/pp1p1pbp/2n1p1p1/8/1pP5/P1N3P1/3PPPBP/R1BQK1NR w KQkq - 0 7
0.0,r1bqk1nr/pp1p1pbp/2n1p1p1/8/1PP5/2N3P1/3PPPBP/R1BQK1NR b KQkq - 0 7
0.0,r1br2k1/pp1p1p1p/2nQpqp1/1N3n2/2P5/B1P3P1/4PPBP/R4RK1 w - - 11 15
0.0,3r2k1/1Q3p1p/p1n3p1/1bB5/3q4/6P1/5P1P/R1R3K1 b - - 1 25
0.0,r1bqk1nr/ppp2pb1/2np2pp/4p1P1/2P4P/2N5/PP1PPPB1/R1BQK1NR w KQkq - 0 7
